doc_id,title,filenames,captions
1750,Arsenic,Native arsenic.jpg,nativ arsen upright larg sampl nativ arsen saint mari aux mine franc
1751,Arsenic,World Arsenic Production 2006.svg,world arsen product upright arsen output lt ref quot quot gt cite web url http miner er usg gov miner pub commod arsen mc arsen pdf william brook publish unit state geolog survey access date titl miner commod summari arsen archiv url http web archiv org web http miner er usg gov miner pub commod arsen mc arsen pdf archiv date decemb url statu live lt ref gt
1752,Arsenic,Mineraly.sk - realgar.jpg,minerali sk realgar realgar
1753,Arsenic,Arsenic symbol.svg,arsen symbol upright alchem symbol arsen
1754,Arsenic,The Arsenic Labyrinth at Botallack Mine - geograph.org.uk - 490315.jpg,arsen labyrinth botallack mine geograph org uk arsen labyrinth part botallack mine cornwal
1755,Arsenic,A chemist gives a demonstration involving arsenic Wellcome V0011761.jpg,chemist demonstr involv arsen wellcom satir cartoon honoré daumier chemist give public demonstr arsen
1756,Arsenic,Roxarsone.png,roxarson roxarson controversi arsen compound feed ingredi chicken
1757,Arsenic,ArsenobetainePIC.svg,arsenobetainep arsenobetain
1758,Arsenic,Improved rice cooking approach to maximise arsenic removal while preserving nutrient elements.jpg,improv rice cook approach maximis arsen remov preserv nutrient element improv rice cook approach maximis arsen remov preserv nutrient element lt ref quot cookingmethod quot gt
1759,Antimony,Antimon.PNG,antimon alt clear vial small chunk slightli lustrou black solid label quot sb quot vial metal allotrop antimoni
1760,Antimony,Antimony massive.jpg,antimoni massiv alt irregular piec silveri stone spot variat luster shade nativ antimoni redox oxid product
1761,Antimony,SbAs lattice.png,sba lattic crystal structur common sb stibarsen assb gray
1762,Antimony,Stibnite.jpg,stibnit stibnit china carnegi museum natur histori specimen display hillman hall miner gem alt
1763,Antimony,Antimony-pentafluoride-monomer-3D-balls.png,antimoni pentafluorid monom ball upright structur gaseou sbf lt gt lt gt
1764,Antimony,antimony symbol.svg,antimoni symbol upright alt unshad circl surmount cross alchem symbol antimoni
1765,Antimony,"Specola, medaglione di vannoccio biringucci.JPG",specola medaglion di vannoccio biringucci upright italian metallurgist vannoccio biringuccio procedur isol antimoni
1766,Antimony,World Antimony Production 2010.svg,world antimoni product upright world antimoni output lt ref quot usg quot gt
1767,Antimony,Antimony - world production trend.svg,antimoni world product trend upright world product trend antimoni
1768,Antimony,InSb IR detector.jpg,insb ir detector upright insb infrar detector manufactur mullard
1769,Actinium,Uraninite-39029.jpg,uraninit upright uraninit ore elev concentr actinium
1770,Actinium,DOTA polyaminocarboxylic acid.png,dota polyaminocarboxyl acid upright chemic structur dota chelat dota carrier lt gt lt gt ac radiat therapi
1771,Americium,Berkeley 60-inch cyclotron.jpg,berkeley inch cyclotron inch cyclotron lawrenc radiat laboratori univers california berkeley august
1772,Americium,Ivy Mike - mushroom cloud.jpg,ivi mike mushroom cloud americium detect fallout ivi mike nuclear test
1773,Americium,Elutionskurven Tb Gd Eu und Bk Cm Am.png,elutionskurven tb gd eu und bk cm chromatographi chromatograph elut curv reveal similar lanthanid tb gd eu actinid bk cm
1774,Americium,Closest packing ABAC.png,closest pack abac doubl hexagon close pack layer sequenc abac crystal structur α americium green blue red
1775,Americium,Uranocene-3D-balls.png,uranocen ball upright predict structur amerocen η lt gt lt gt lt gt lt gt lt gt lt gt lt gt lt gt lt nowiki gt lt nowiki gt
1776,Astatine,Hydrogen-astatide-calculated-3D-sf.svg,hydrogen astatid calcul sf upright hydrogen astatid lt imag caption count overlink amp nbsp wp overlink gt space fill model
1777,Astatine,Astatine-iodide-3D-vdW.svg,astatin iodid vdw upright structur astatin monoiodid astatin interhalogen heaviest diatom interhalogen
1778,Astatine,Segre.jpg,segr upright alt greyscal photo upper bodi man emilio segrè discover main group element astatin
1779,Astatine,"Decay Chain(4n+1, Neptunium Series).svg",decay chain neptunium seri upright alt sequenc differ color ball letter symbol number neptunium seri show decay product includ astatin form neptunium
1780,Atom,A New System of Chemical Philosophy fp.jpg,system chemic philosophi fp atom molecul depict john dalton system chemic philosophi
1781,Atom,Geiger-Marsden experiment expectation and result.svg,geiger marsden experi expect result geiger marsden experi lt br gt expect result alpha particl pass plum pud model atom neglig deflect lt br gt observ result small portion particl deflect concentr posit charg nucleu
1782,Atom,Bohr atom animation 2.gif,bohr atom anim gif bohr model atom electron make instantan quot quantum leap quot orbit gain loss energi model electron orbit obsolet
1783,Atom,Binding energy curve - common isotopes.svg,bind energi curv common isotop bind energi need nucleon escap nucleu isotop lt explan provid bind energi explain end section gt
1784,Atom,Wpdms physics proton proton chain 1.svg,wpdm physic proton proton chain upright illustr nuclear fusion process form deuterium nucleu consist proton neutron proton positron lt gt lt gt antimatt electron emit electron neutrino
1785,Atom,Potential energy well.svg,main electron configur electron shell atom orbit electroneg potenti energi potenti show classic mechan minimum energi need reach posit classic particl energi constrain rang posit lt gt lt gt lt gt lt gt
1786,Atom,Atomic-orbital-clouds spdf m0.png,atom orbit cloud spdf upright view hydrogen atom hydrogen atom orbit show probabl densiti phase orbit higher shown
1787,Atom,Isotopes and half-life.svg,isotop half life diagram show half life lt gt frac lt gt isotop proton neutron
1788,Atom,Atomic orbital energy levels.svg,atom orbit energi level electron' energi level scale suffici ground state atom cadmium lt gt lt gt lt gt lt gt inclus forget top diagram lower unbound electron state
1789,Atom,Fraunhofer lines.svg,fraunhof line upright absorpt line spectrum
1790,Atom,Bose Einstein condensate.png,bose einstein condens graphic illustr format bose einstein condens
1791,Atom,Atomic resolution Au100.JPG,atom resolut scan tunnel microscop imag show individu atom make gold miller index surfac surfac atom deviat bulk crystal structur arrang column atom wide pit surfac reconstruct
1792,Atom,Nucleosynthesis periodic table.svg,nucleosynthesi period tabl period tabl show origin element element carbon sulfur made small star alpha process element iron made larg star slow neutron captur process element heavier iron made neutron star merger supernova process
1793,Arable land,040719 172 dorset marnhull2.jpg,dorset upright modern mechanis agricultur permit larg field agricultur field dorset england
1794,Arable land,"Share of land area used for arable agriculture, OWID.svg",share land area arabl agricultur owid upright share land area arabl agricultur owid
1795,Arable land,Chvojnica hills near Unin.jpg,chvojnica hill unin upright field region záhori western slovakia
1796,Arable land,"Iglesia de Nuestra Señora de La Blanca, Cardejón, España, 2012-09-01, DD 02.JPG",iglesia de nuestra señora de la blanca cardejón españa dd upright field sunflow cardejón spain
1797,Arable land,Kerbau Jawa.jpg,kerbau jawa upright water buffalo plough rice field salatiga central java indonesia
1798,Arable land,Beverley Minster from West Pasture.jpg,beverley minster west pastur upright pastur east ride yorkshir england
1799,Aluminium,Aluminium Atomic lattice.png,aluminium atom lattic alt tune amp pogatsch montanuniversität leoben copyright upright high resolut scan transmiss electron microscopi stem annular dark field imag haadf micrograph al atom view zone axi
1800,Aluminium,Trimethylaluminium-from-xtal-3D-bs-17-25.png,trimethylaluminium xtal bs upright structur trimethylaluminium compound featur coordin carbon
1801,Aluminium,Bauxite hérault.JPG,bauxit hérault bauxit major aluminium ore red brown color due presenc iron oxid miner
1802,Aluminium,Friedrich_W%C3%B6hler_Litho.jpg,friedrich litho upright friedrich wöhler chemist metal element aluminium
1803,Aluminium,Eros-piccadilly-circus.jpg,ero piccadilli circu upright statu antero piccadilli circu london made statu cast aluminium
1804,Aluminium,Aluminium - world production trend.svg,aluminium world product trend upright lang en world product aluminium
1805,Aluminium,The Turner Brass Works ad 1897.jpg,turner brass work ad upright american advertis featur aluminum spell
1806,Aluminium,Tovarna glinice in aluminija Kidričevo - kupi aluminija 1968.jpg,tovarna glinic aluminija kidričevo kupi aluminija upright extrus billet aluminium
1807,Aluminium,Waste bins recyclable.jpg,wast bin recycl common bin recycl wast bin unrecycl wast bin yellow top label quot aluminum quot lt chang spell inspect pictur bin quot aluminum quot greek equival gt rhode greec
1808,Aluminium,Austin A40 Roadster ca 1951.jpg,austin roadster ca upright aluminium bodi austin sport
1809,Aluminium,Drinking can ring-pull tab.jpg,drink ring pull tab upright aluminium
1810,Aluminium,Pulsed Laser Deposition in Action.jpg,puls laser deposit action upright laser deposit alumina substrat
1811,Aluminium,Al absorption by skin.jpg,al absorpt skin upright schemat aluminium absorpt human skin lt ref quot quot gt cite journal doi pmid titl human exposur aluminium journal environment scienc process amp impact volum issu page year exley doi access free lt ref gt
1812,Aluminium,Al transport across human cells.jpg,al transport human cell upright major aluminium form absorb human bodi free solvat trival cation al lt gt lt gt lt gt aq lt gt low molecular weight neutral solubl complex lmw al lt gt lt gt lt gt aq lt gt high molecular weight neutral solubl complex hmw al lt gt lt gt lt gt aq lt gt low molecular weight charg solubl complex lmw al lt gt lt gt lt gt lt gt lt gt aq lt gt nano micro particul al lt gt lt gt transport cell membran cell epi endothelia major rout paracellular transcellular activ transport channel adsorpt receptor mediat endocytosi lt ref quot quot gt
1813,Aluminium,Luftaufnahmen Nordseekueste 2012-05-by-RaBoe-478.jpg,luftaufnahmen nordseekuest rabo upright quot bauxit tail quot storag facil stade germani aluminium industri gener million ton wast annual high level aluminium occur mine site small amount aluminium releas environ coal fire power plant inciner inciner lt ref quot atsdr quot gt aluminium air wash rain settl small particl aluminium remain air long time lt ref quot atsdr quot gt
1814,Anglican Communion,Anglican Communion logo.png,logo anglican communion logo
1815,Anglican Communion,Anglican confirmation in Helsinki.jpg,anglican confirm helsinki anglican confirm mikael agricola church helsinki finland june
1816,Anglican Communion,Canterburycathedralthrone.jpg,canterburycathedralthron chair st augustin episcop throne canterburi cathedr kent seat archbishop canterburi role head anglican communion notetag chair st augustin seat archbishop canterburi role head anglican communion archbishop canterburi enthron firstli diocesan ordinari metropolitan primat church england archbishop' throne archdeacon canterburi leader worldwid church chair st augustin senior length servic archbishop anglican communion stone chair symbol signific anglican
1817,Archipelago,Aegeansea.jpg,aegeansea alt aegean sea larg number island origin term archipelago
1818,Archipelago,MerguiArchipelagoMap.png,merguiarchipelagomap mergui archipelago myanmar
1819,Archipelago,Острова_близ_Турку._Saaret._By_Victor_Belousov._-_panoramio.jpg,острова близ турку saaret victor belousov panoramio alt archipelago sea island southwestern finland
1820,Author,"James Joyce by Alex Ehrenzweig, 1915 cropped.jpg",jame joyc alex ehrenzweig crop jame joyc promin irish novelist poet literari critic centuri
1821,Andrey Markov,AAMarkov.jpg,aamarkov alt markov markov
1822,Andrey Markov,Literator Bridges Grave Markov.jpg,liter bridg grave markov alt markov' headston markov' headston
1823,Angst,"The Scream by Edvard Munch, 1893 - Nasjonalgalleriet.png",scream edvard munch nasjonalgalleriet edvard munch repres quot infinit scream pass natur quot scream
1824,Anxiety,"Los Angeles, California. Lockheed Employment. A worried applicant waiting to be interviewed - NARA - 532210.jpg",lo angel california lockhe employ worri applic wait interview nara job applic facial express indic anxieti
1825,Anxiety,Edvard Munch - Anxiety - Google Art Project.jpg,edvard munch anxieti googl art project upright paint entitl anxieti paint anxieti edvard munch
1826,Anxiety,Emperor Traianus Decius (Mary Harrsch).jpg,emperor traianu deciu mari harrsch upright marbl bust roman emperor deciu capitolin museum portrait quot convey impress anxieti weari man shoulder heavi state respons quot lt ref gt cite book vauthor scarr titl chronicl roman emperor publish thame amp hudson year page isbn page need date octob lt ref gt
1827,A. A. Milne,A. A. Milne plaque.jpg,miln plaqu plaqu commemor milne' birthplac kilburn london
1828,A. A. Milne,"Harrods of Knightsbridge, London, SW1 - geograph.org.uk - 3262290.jpg",harrod knightsbridg london geograph org uk upright miln bought inch alpha farnel teddi bear son edward winni harrod depart store pictur london lt ref gt cite news titl winni pooh enchant heritag url http www licensingsourc net indepth winni pooh enchant heritag access date june work licens sourc lt ref gt
